parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
machines,34,2,340002,8,34,2.0,0.033005475997924805,0,0,0.0,36.0,success,False,0,0.0350031852722168,0,0,0.0,36.0,success,False,0,True,,
machines,34,3,340003,8,34,2.0,0.007002830505371094,0,0,0.0,18.0,success,False,0,0.014004230499267578,0,0,0.0,18.0,success,False,0,True,,
machines,34,4,340004,8,34,2.0,0.02800297737121582,0,0,0.0,36.0,success,False,0,0.041005611419677734,0,0,0.0,36.0,success,False,0,True,,
machines,35,0,350000,8,35,2.0,0.02500319480895996,0,0,0.0,26.0,success,False,0,0.031003713607788086,0,0,0.0,26.0,success,False,0,True,,
machines,35,1,350001,8,35,2.0,0.03900480270385742,0,0,0.0,42.0,success,False,0,0.04300498962402344,0,0,0.0,42.0,success,False,0,True,,
machines,35,2,350002,8,35,2.0,0.022002458572387695,0,0,0.0,36.0,success,False,0,0.030001401901245117,0,0,0.0,36.0,success,False,0,True,,
machines,35,3,350003,8,35,2.0,0.022002696990966797,0,0,0.0,40.0,success,False,0,0.029998064041137695,0,0,0.0,40.0,success,False,0,True,,
machines,35,4,350004,8,35,2.0,0.022003650665283203,0,0,0.0,20.0,success,False,0,0.02600383758544922,0,0,0.0,20.0,success,False,0,True,,
machines,36,0,360000,8,36,2.0,0.023003339767456055,0,0,0.0,32.0,success,False,0,0.028513193130493164,0,0,0.0,32.0,success,False,0,True,,
machines,36,1,360001,8,36,2.0,0.023003101348876953,0,0,0.0,24.0,success,False,0,0.031001567840576172,0,0,0.0,24.0,success,False,0,True,,
machines,36,2,360002,8,36,2.0,0.005001544952392578,0,0,0.0,18.0,success,False,0,0.011002063751220703,0,0,0.0,18.0,success,False,0,True,,
machines,36,3,360003,8,36,2.0,0.007002115249633789,0,0,0.0,18.0,success,False,0,0.013002157211303711,0,0,0.0,18.0,success,False,0,True,,
machines,36,4,360004,8,36,2.0,0.007000923156738281,0,0,0.0,20.0,success,False,0,0.010998725891113281,0,0,0.0,20.0,success,False,0,True,,
machines,37,0,370000,8,37,2.0,0.03000330924987793,0,0,0.0,40.0,success,False,0,0.037003517150878906,0,0,0.0,40.0,success,False,0,True,,
machines,37,1,370001,8,37,2.0,0.007002830505371094,0,0,0.0,20.0,success,False,0,0.01399993896484375,0,0,0.0,20.0,success,False,0,True,,
machines,37,2,370002,8,37,2.0,0.03400444984436035,0,0,0.0,22.0,success,False,0,0.047005653381347656,0,0,0.0,22.0,success,False,0,True,,
machines,37,3,370003,8,37,2.0,0.007001399993896484,0,0,0.0,16.0,success,False,0,0.01199960708618164,0,0,0.0,16.0,success,False,0,True,,
machines,37,4,370004,8,37,2.0,0.030007123947143555,0,0,0.0,40.0,success,False,0,0.03200483322143555,0,0,0.0,40.0,success,False,0,True,,
machines,38,0,380000,8,38,2.0,0.03900313377380371,0,0,0.0,34.0,success,False,0,0.04100489616394043,0,0,0.0,34.0,success,False,0,True,,
machines,38,1,380001,8,38,2.0,0.006001472473144531,0,0,0.0,20.0,success,False,0,0.012003183364868164,0,0,0.0,20.0,success,False,0,True,,
machines,38,2,380002,8,38,2.0,0.05200505256652832,0,0,0.0,36.0,success,False,0,0.04900550842285156,0,0,0.0,36.0,success,False,0,True,,
machines,38,3,380003,8,38,2.0,0.02600693702697754,0,0,0.0,36.0,success,False,0,0.035003662109375,0,0,0.0,36.0,success,False,0,True,,
machines,38,4,380004,8,38,2.0,0.008002996444702148,0,0,0.0,16.0,success,False,0,0.012002229690551758,0,0,0.0,16.0,success,False,0,True,,
machines,39,0,390000,8,39,2.0,0.029003381729125977,0,0,0.0,34.0,success,False,0,0.04300642013549805,0,0,0.0,34.0,success,False,0,True,,
machines,39,1,390001,8,39,2.0,0.008000850677490234,0,0,0.0,16.0,success,False,0,0.015000343322753906,0,0,0.0,16.0,success,False,0,True,,
machines,39,2,390002,8,39,2.0,0.007000923156738281,0,0,0.0,17.0,success,False,0,0.013001441955566406,0,0,0.0,17.0,success,False,0,True,,
machines,39,3,390003,8,39,2.0,0.007001161575317383,0,0,0.0,20.0,success,False,0,0.015006065368652344,0,0,0.0,20.0,success,False,0,True,,
machines,39,4,390004,8,39,2.0,0.008002281188964844,0,0,0.0,16.0,success,False,0,0.01400303840637207,0,0,0.0,16.0,success,False,0,True,,
machines,40,0,400000,8,40,2.0,0.03900456428527832,0,0,0.0,32.0,success,False,0,0.0460050106048584,0,0,0.0,32.0,success,False,0,True,,
machines,40,1,400001,8,40,2.0,0.03700399398803711,0,0,0.0,34.0,success,False,0,0.03800368309020996,0,0,0.0,34.0,success,False,0,True,,
machines,40,2,400002,8,40,2.0,0.007995128631591797,0,0,0.0,16.0,success,False,0,0.012000560760498047,0,0,0.0,16.0,success,False,0,True,,
machines,40,3,400003,8,40,2.0,0.03600454330444336,0,0,0.0,40.0,success,False,0,0.041005611419677734,0,0,0.0,40.0,success,False,0,True,,
machines,40,4,400004,8,40,2.0,0.008000373840332031,0,0,0.0,15.0,success,False,0,0.017998456954956055,0,0,0.0,15.0,success,False,0,True,,
machines,41,0,410000,8,41,2.0,0.006999492645263672,0,0,0.0,20.0,success,False,0,0.016002178192138672,0,0,0.0,20.0,success,False,0,True,,
machines,41,1,410001,8,41,2.0,0.007000446319580078,0,0,0.0,19.0,success,False,0,0.013000011444091797,0,0,0.0,19.0,success,False,0,True,,
machines,41,2,410002,8,41,2.0,0.031005144119262695,0,0,0.0,30.0,success,False,0,0.05000448226928711,0,0,0.0,30.0,success,False,0,True,,
machines,41,3,410003,8,41,2.0,0.007001161575317383,0,0,0.0,20.0,success,False,0,0.01400136947631836,0,0,0.0,20.0,success,False,0,True,,
machines,41,4,410004,8,41,2.0,0.0070002079010009766,0,0,0.0,19.0,success,False,0,0.017002582550048828,0,0,0.0,19.0,success,False,0,True,,
machines,42,0,420000,8,42,2.0,0.007001161575317383,0,0,0.0,20.0,success,False,0,0.01800060272216797,0,0,0.0,20.0,success,False,0,True,,
machines,42,1,420001,8,42,2.0,0.036003828048706055,0,0,0.0,28.0,success,False,0,0.04900479316711426,0,0,0.0,28.0,success,False,0,True,,
machines,42,2,420002,8,42,2.0,0.006999969482421875,0,0,0.0,20.0,success,False,0,0.019002199172973633,0,0,0.0,20.0,success,False,0,True,,
machines,42,3,420003,8,42,2.0,0.007000923156738281,0,0,0.0,17.0,success,False,0,0.01200103759765625,0,0,0.0,17.0,success,False,0,True,,
machines,42,4,420004,8,42,2.0,0.0070002079010009766,0,0,0.0,20.0,success,False,0,0.01399993896484375,0,0,0.0,20.0,success,False,0,True,,
machines,43,0,430000,8,43,2.0,0.061006784439086914,0,0,0.0,28.0,success,False,0,0.04700803756713867,0,0,0.0,28.0,success,False,0,True,,
machines,43,1,430001,8,43,2.0,0.035514116287231445,0,0,0.0,40.0,success,False,0,0.0460047721862793,0,0,0.0,40.0,success,False,0,True,,
machines,43,2,430002,8,43,2.0,0.07400822639465332,0,0,0.0,60.0,success,False,0,0.07600855827331543,0,0,0.0,60.0,success,False,0,True,,
machines,43,3,430003,8,43,2.0,0.009000301361083984,0,0,0.0,20.0,success,False,0,0.013001680374145508,0,0,0.0,20.0,success,False,0,True,,
machines,43,4,430004,8,43,2.0,0.007999658584594727,0,0,0.0,19.0,success,False,0,0.013000726699829102,0,0,0.0,19.0,success,False,0,True,,
machines,44,0,440000,8,44,2.0,0.04700493812561035,0,0,0.0,24.0,success,False,0,0.053005218505859375,0,0,0.0,24.0,success,False,0,True,,
machines,44,1,440001,8,44,2.0,0.04800295829772949,0,0,0.0,22.0,success,False,0,0.050004005432128906,0,0,0.0,22.0,success,False,0,True,,
machines,44,2,440002,8,44,2.0,0.009000062942504883,0,0,0.0,20.0,success,False,0,0.01399993896484375,0,0,0.0,20.0,success,False,0,True,,
machines,44,3,440003,8,44,2.0,0.042005300521850586,0,0,0.0,14.0,success,False,0,0.05000615119934082,0,0,0.0,14.0,success,False,0,True,,
machines,44,4,440004,8,44,2.0,0.009002447128295898,0,0,0.0,20.0,success,False,0,0.018001556396484375,0,0,0.0,20.0,success,False,0,True,,
machines,45,0,450000,8,45,2.0,0.007997512817382812,0,0,0.0,19.0,success,False,0,0.017001628875732422,0,0,0.0,19.0,success,False,0,True,,
machines,45,1,450001,8,45,2.0,0.00900125503540039,0,0,0.0,19.0,success,False,0,0.017002105712890625,0,0,0.0,19.0,success,False,0,True,,
machines,45,2,450002,8,45,2.0,0.04900646209716797,0,0,0.0,36.0,success,False,0,0.06200408935546875,0,0,0.0,36.0,success,False,0,True,,
machines,45,3,450003,8,45,2.0,0.04151320457458496,0,0,0.0,40.0,success,False,0,0.06300735473632812,0,0,0.0,40.0,success,False,0,True,,
machines,45,4,450004,8,45,2.0,0.008002281188964844,0,0,0.0,20.0,success,False,0,0.014000654220581055,0,0,0.0,20.0,success,False,0,True,,
machines,46,0,460000,8,46,2.0,0.009000301361083984,0,0,0.0,20.0,success,False,0,0.014999866485595703,0,0,0.0,20.0,success,False,0,True,,
machines,46,1,460001,8,46,2.0,0.009001731872558594,0,0,0.0,20.0,success,False,0,0.014001131057739258,0,0,0.0,20.0,success,False,0,True,,
machines,46,2,460002,8,46,2.0,0.006995677947998047,0,0,0.0,19.0,success,False,0,0.013998270034790039,0,0,0.0,19.0,success,False,0,True,,
machines,46,3,460003,8,46,2.0,0.006999492645263672,0,0,0.0,18.0,success,False,0,0.011999368667602539,0,0,0.0,18.0,success,False,0,True,,
machines,46,4,460004,8,46,2.0,0.04800724983215332,0,0,0.0,28.0,success,False,0,0.04800558090209961,0,0,0.0,28.0,success,False,0,True,,
machines,47,0,470000,8,47,2.0,0.037003278732299805,0,0,0.0,28.0,success,False,0,0.05000591278076172,0,0,0.0,28.0,success,False,0,True,,
machines,47,1,470001,8,47,2.0,0.03800392150878906,0,0,0.0,32.0,success,False,0,0.060007572174072266,0,0,0.0,32.0,success,False,0,True,,
machines,47,2,470002,8,47,2.0,0.03600335121154785,0,0,0.0,32.0,success,False,0,0.04400324821472168,0,0,0.0,32.0,success,False,0,True,,
machines,47,3,470003,8,47,2.0,0.034004926681518555,0,0,0.0,20.0,success,False,0,0.04000544548034668,0,0,0.0,20.0,success,False,0,True,,
machines,47,4,470004,8,47,2.0,0.007000446319580078,0,0,0.0,18.0,success,False,0,0.013000726699829102,0,0,0.0,18.0,success,False,0,True,,
machines,48,0,480000,8,48,2.0,0.044007062911987305,0,0,0.0,40.0,success,False,0,0.047006845474243164,0,0,0.0,40.0,success,False,0,True,,
machines,48,1,480001,8,48,2.0,0.008999347686767578,0,0,0.0,20.0,success,False,0,0.016001224517822266,0,0,0.0,20.0,success,False,0,True,,
machines,48,2,480002,8,48,2.0,0.008001565933227539,0,0,0.0,18.0,success,False,0,0.016002416610717773,0,0,0.0,18.0,success,False,0,True,,
machines,48,3,480003,8,48,2.0,0.006006717681884766,0,0,0.0,20.0,success,False,0,0.01251530647277832,0,0,0.0,20.0,success,False,0,True,,
machines,48,4,480004,8,48,2.0,0.008996963500976562,0,0,0.0,18.0,success,False,0,0.011999845504760742,0,0,0.0,18.0,success,False,0,True,,
machines,49,0,490000,8,49,2.0,0.048005104064941406,0,0,0.0,24.0,success,False,0,0.05400490760803223,0,0,0.0,24.0,success,False,0,True,,
machines,49,1,490001,8,49,2.0,0.008000612258911133,0,0,0.0,19.0,success,False,0,0.01300501823425293,0,0,0.0,19.0,success,False,0,True,,
machines,49,2,490002,8,49,2.0,0.005999565124511719,0,0,0.0,16.0,success,False,0,0.011002779006958008,0,0,0.0,16.0,success,False,0,True,,
machines,49,3,490003,8,49,2.0,0.036004066467285156,0,0,0.0,24.0,success,False,0,0.048004865646362305,0,0,0.0,24.0,success,False,0,True,,
machines,49,4,490004,8,49,2.0,0.007999658584594727,0,0,0.0,20.0,success,False,0,0.01600170135498047,0,0,0.0,20.0,success,False,0,True,,
machines,50,0,500000,8,50,2.0,0.05100607872009277,0,0,0.0,26.0,success,False,0,0.05500626564025879,0,0,0.0,26.0,success,False,0,True,,
machines,50,1,500001,8,50,2.0,0.05500531196594238,0,0,0.0,36.0,success,False,0,0.058007240295410156,0,0,0.0,36.0,success,False,0,True,,
machines,50,2,500002,8,50,2.0,0.007999897003173828,0,0,0.0,19.0,success,False,0,0.013001441955566406,0,0,0.0,19.0,success,False,0,True,,
machines,50,3,500003,8,50,2.0,0.04900336265563965,0,0,0.0,30.0,success,False,0,0.056006431579589844,0,0,0.0,30.0,success,False,0,True,,
machines,50,4,500004,8,50,2.0,0.04900527000427246,0,0,0.0,32.0,success,False,0,0.0590052604675293,0,0,0.0,32.0,success,False,0,True,,
