parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
budget,2.8,1,28001,8,4,2.8,0.04251265525817871,714,700,0.9803921568627451,299.0,success,0.030931949615478516,194,190,0.979381443298969,299.0,success,True,72.82913165266108,1.3743930074457753
budget,2.8,2,28002,8,4,2.8,0.5752472877502441,2809,2601,0.9259522961908152,224.0,success,0.031334638595581055,223,215,0.9641255605381166,224.0,success,True,92.06123175507298,18.358191239243077
budget,2.8,3,28003,8,4,2.8,0.37099385261535645,3436,2784,0.810244470314319,250.0,success,0.11220049858093262,434,325,0.7488479262672811,250.0,success,True,87.36903376018627,3.306525882750429
budget,2.8,4,28004,8,4,2.8,43.74464702606201,423866,383140,0.9039177475900403,108.0,success,5.5298912525177,22436,19459,0.867311463719023,108.0,success,True,94.70681772069474,7.9105799786108895
budget,3.0,0,30000,8,4,3.0,0.10223579406738281,495,448,0.9050505050505051,340.0,success,0.02499866485595703,122,120,0.9836065573770492,340.0,success,True,75.35353535353535,4.089650173577995
budget,3.0,1,30001,8,4,3.0,0.05800318717956543,1137,1050,0.9234828496042217,320.0,success,0.023005008697509766,32,32,1.0,320.0,success,True,97.18557607739666,2.5213286350917192
budget,3.0,2,30002,8,4,3.0,0.22400259971618652,654,553,0.845565749235474,300.0,success,0.10200214385986328,283,239,0.8445229681978799,300.0,success,True,56.727828746177366,2.1960577615303345
budget,3.0,3,30003,8,4,3.0,0.021145105361938477,196,167,0.8520408163265306,480.0,success,0.028997421264648438,13,13,1.0,480.0,success,True,93.36734693877551,0.7292064066302704
budget,3.0,4,30004,8,4,3.0,0.5295093059539795,11724,11511,0.9818321392016377,375.0,success,0.04351305961608887,314,308,0.9808917197452229,375.0,success,True,97.32173319686113,12.16897434071022
budget,3.2,0,32000,8,4,3.2,0.055001020431518555,941,917,0.9744952178533475,324.0,success,0.04099893569946289,313,307,0.9808306709265175,324.0,success,True,66.7375132837407,1.3415231272025214
budget,3.2,1,32001,8,4,3.2,0.9575319290161133,15156,14482,0.9555291633676432,170.0,success,0.026003122329711914,18,18,1.0,170.0,success,True,99.8812351543943,36.823728968963465
budget,3.2,2,32002,8,4,3.2,0.24913907051086426,5355,5139,0.9596638655462185,240.0,success,0.03199601173400879,210,204,0.9714285714285714,240.0,success,True,96.07843137254902,7.7865664190281745
budget,3.2,3,32003,8,4,3.2,67.48654508590698,62252,46831,0.752281051211206,135.0,success,51.34505033493042,23776,12214,0.5137113055181696,135.0,success,True,61.80684957912999,1.31437294628564
budget,3.2,4,32004,8,4,3.2,0.08915495872497559,1852,1710,0.9233261339092873,272.0,success,0.02970099449157715,183,175,0.9562841530054644,272.0,success,True,90.11879049676025,3.0017499498294202
budget,3.4,0,34000,8,4,3.4,0.012031316757202148,17,17,1.0,513.0,success,0.028998851776123047,17,17,1.0,513.0,success,True,0.0,0.414889418728932
budget,3.4,1,34001,8,4,3.4,0.12999939918518066,2858,2798,0.9790062981105668,300.0,success,0.025564193725585938,24,24,1.0,300.0,success,True,99.16025192442267,5.085214131164665
budget,3.4,2,34002,8,4,3.4,0.0979304313659668,2043,2002,0.9799314733235438,384.0,success,0.05470705032348633,446,438,0.9820627802690582,384.0,success,True,78.16935878609887,1.7900879463779864
budget,3.4,3,34003,8,4,3.4,153.71388173103333,56395,40402,0.7164110293465733,180.0,success,56.34360980987549,8690,2566,0.2952819332566168,180.0,success,True,84.59083252061352,2.728151111540807
budget,3.4,4,34004,8,4,3.4,4.0342371463775635,18888,15983,0.8461986446421008,221.0,success,0.019000530242919922,14,14,1.0,221.0,success,True,99.92587886488776,212.3223454714282
budget,3.6,0,36000,8,4,3.6,0.05200076103210449,1013,987,0.9743336623889437,320.0,success,0.029001951217651367,17,17,1.0,320.0,success,True,98.3218163869694,1.7930090510756886
budget,3.6,1,36001,8,4,3.6,0.04263949394226074,743,731,0.9838492597577388,364.0,success,0.027001380920410156,16,16,1.0,364.0,success,True,97.84656796769852,1.5791597499381909
budget,3.6,2,36002,8,4,3.6,12.24250054359436,39672,31176,0.7858439201451906,170.0,success,3.271059274673462,2666,1726,0.6474118529632408,170.0,success,True,93.27989514014922,3.742671567703855
budget,3.6,3,36003,8,4,3.6,2.193399429321289,3015,2287,0.7585406301824212,340.0,success,1.0545275211334229,413,182,0.4406779661016949,340.0,success,True,86.30182421227197,2.0799831065231835
budget,3.6,4,36004,8,4,3.6,0.13490509986877441,1472,1211,0.8226902173913043,363.0,success,0.09810972213745117,298,219,0.7348993288590604,363.0,success,True,79.75543478260869,1.375043134662772
budget,3.8,0,38000,8,4,3.8,0.07498025894165039,1319,1302,0.9871114480667172,442.0,success,0.03300023078918457,18,18,1.0,442.0,success,True,98.63532979529947,2.2721131685607565
budget,3.8,1,38001,8,4,3.8,0.01390981674194336,18,18,1.0,612.0,success,0.03887510299682617,18,18,1.0,612.0,success,True,0.0,0.3578078428005446
budget,3.8,2,38002,8,4,3.8,0.12615609169006348,2724,2612,0.9588839941262849,272.0,success,0.022444963455200195,50,50,1.0,272.0,success,True,98.16446402349486,5.620685992288164
budget,3.8,3,38003,8,4,3.8,0.42689061164855957,1325,1235,0.9320754716981132,405.0,success,0.3893563747406006,445,377,0.8471910112359551,405.0,success,True,66.41509433962266,1.09640072525579
budget,3.8,4,38004,8,4,3.8,0.08564877510070801,1748,1708,0.977116704805492,345.0,success,0.03992104530334473,238,233,0.9789915966386554,345.0,success,True,86.38443935926774,2.1454542196952957
budget,4.0,0,40000,8,4,4.0,0.5573146343231201,11444,11025,0.9633869276476756,209.0,success,0.06300568580627441,368,356,0.967391304347826,209.0,success,True,96.78434113946173,8.845465725692014
budget,4.0,1,40001,8,4,4.0,0.05000114440917969,800,785,0.98125,492.0,success,0.046999454498291016,42,42,1.0,492.0,success,True,94.75,1.063866484046061
budget,4.0,2,40002,8,4,4.0,0.19284439086914062,4295,3865,0.89988358556461,270.0,success,0.035300493240356445,106,101,0.9528301886792453,270.0,success,True,97.53201396973225,5.462937573027333
budget,4.0,3,40003,8,4,4.0,0.09069371223449707,1716,1675,0.9761072261072261,342.0,success,0.03300070762634277,19,19,1.0,342.0,success,True,98.89277389277389,2.7482353791135354
budget,4.0,4,40004,8,4,4.0,0.025000333786010742,230,199,0.8652173913043478,666.0,success,0.04182863235473633,161,153,0.9503105590062112,666.0,success,True,30.000000000000004,0.5976847049167247
budget,4.2,0,42000,8,4,4.2,47.97671341896057,101433,88405,0.8715605374976586,247.0,success,10.182926177978516,9261,7801,0.8423496382680056,247.0,success,True,90.86983526071397,4.711485930509296
