parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,9.5,0,95000,8,4,9.5,0.09901642799377441,0,0,0.0,1764.0,success,False,0,0.3095579147338867,0,0,0.0,1764.0,success,False,0,True,,
budget,9.5,1,95001,8,4,9.5,0.05200791358947754,0,0,0.0,1024.0,success,False,0,0.21454381942749023,0,0,0.0,1024.0,success,False,0,True,,
budget,9.5,2,95002,8,4,9.5,0.08901596069335938,0,0,0.0,1080.0,success,False,0,0.301555871963501,0,0,0.0,1080.0,success,False,0,True,,
budget,9.5,3,95003,8,4,9.5,14.737752199172974,177897,175651,0.9873747168305256,426.0,success,False,30,4.545388221740723,20050,19688,0.9819451371571072,426.0,success,False,30,True,88.72943332377724,3.2423527936913903
budget,9.5,4,95004,8,4,9.5,0.05700993537902832,0,0,0.0,414.0,success,False,0,0.19654154777526855,0,0,0.0,414.0,success,False,0,True,,
budget,10.0,0,100000,8,4,10.0,0.08901548385620117,0,0,0.0,1054.0,success,False,0,0.30727291107177734,0,0,0.0,1054.0,success,False,0,True,,
budget,10.0,1,100001,8,4,10.0,0.08901381492614746,0,0,0.0,1460.0,success,False,0,0.32334113121032715,0,0,0.0,1460.0,success,False,0,True,,
budget,10.0,2,100002,8,4,10.0,0.0860128402709961,0,0,0.0,1134.0,success,False,0,0.3075578212738037,0,0,0.0,1134.0,success,False,0,True,,
budget,10.0,3,100003,8,4,10.0,0.09201550483703613,0,0,0.0,640.0,success,False,0,0.3502323627471924,0,0,0.0,640.0,success,False,0,True,,
budget,10.0,4,100004,8,4,10.0,46.925177812576294,407637,399489,0.9800116279925521,378.0,success,False,392,22.529131650924683,85194,82108,0.9637767917928493,378.0,success,False,283,True,79.10052325966484,2.0828666874362334
